223-roundedProviderScoreDescription,231-providerScoreRoundedPercent,224-nationalScorePercent,224-nationalScoreRoundedPercent,229-roundedProviderScoreDescription,227-nationalScorePercent,223-nationalScore,223-providerScore,231-nationalScorePercent,228-nationalScore,231-comparisonText,229-providerScore,227-nationalScoreRoundedPercent,225-comparisonText,229-nationalScoreRoundedPercent,230-roundedProviderScoreDescription,224-providerScore,230-resultsSortOrder,226-comparisonText,231-nationalScore,225-roundedNationalScoreDescription,228-resultsSortOrder,228-providerScoreRoundedPercent,224-providerScoreRoundedPercent,225-nationalScore,223-count,223-providerScorePercent,226-providerScoreRoundedPercent,226-nationalScoreRoundedPercent,229-nationalScorePercent,231-providerScore,227-question,231-count,229-nationalScore,231-nationalScoreRoundedPercent,231-providerScorePercent,227-count,230-comparisonText,231-roundedProviderScoreDescription,226-providerScore,229-question,224-roundedNationalScoreDescription,226-question,231-resultsSortOrder,223-resultsSortOrder,231-question,224-roundedProviderScoreDescription,223-roundedNationalScoreDescription,227-providerScore,224-resultsSortOrder,225-providerScoreRoundedPercent,227-roundedProviderScoreDescription,224-providerScorePercent,226-resultsSortOrder,226-providerScorePercent,228-nationalScorePercent,224-count,225-resultsSortOrder,223-comparisonText,224-nationalScore,230-question,227-nationalScore,225-count,226-roundedNationalScoreDescription,230-nationalScoreRoundedPercent,229-comparisonText,226-nationalScorePercent,226-count,227-providerScorePercent,225-question,225-providerScore,228-comparisonText,230-providerScorePercent,230-nationalScorePercent,229-providerScoreRoundedPercent,228-providerScore,227-providerScoreRoundedPercent,225-nationalScoreRoundedPercent,230-providerScoreRoundedPercent,healthgrades_id,225-providerScorePercent,228-roundedNationalScoreDescription,230-nationalScore,230-providerScore,230-roundedNationalScoreDescription,225-nationalScorePercent,227-roundedNationalScoreDescription,223-question,228-nationalScoreRoundedPercent,231-roundedNationalScoreDescription,229-resultsSortOrder,229-count,225-roundedProviderScoreDescription,223-nationalScoreRoundedPercent,226-roundedProviderScoreDescription,226-nationalScore,224-question,228-roundedProviderScoreDescription,228-providerScorePercent,remaining_survey_items,227-resultsSortOrder,229-roundedNationalScoreDescription,228-question,229-providerScorePercent,223-nationalScorePercent,227-comparisonText,230-count,224-comparisonText,223-providerScoreRoundedPercent,228-count
,100,86.0,85,,84.0,4.2,4.8,82.0,4.2,above national average,4.9,85,above national average,85,,4.9,,same as national average,4.1,,,100,100,4.2,133,96.0,85,80,84.0,4.9,Spends appropriate amount of time with patients,138,4.2,80,98.0,137,above national average,,4.2,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.9,,100,,98.0,,84.0,84.0,137,,above national average,4.3,Level of trust in provider's decisions,4.2,136,,85,above national average,78.0,133,98.0,Staff friendliness and courteousness,4.9,above national average,98.0,84.0,100,4.9,100,85,100,345HX,98.0,,4.2,4.9,,84.0,,Ease of scheduling urgent appointments,85,,,135,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,98.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,98.0,84.0,above national average,137,above national average,95,137
,100,86.0,85,,84.0,4.2,4.4,82.0,4.2,above national average,5.0,85,above national average,85,,4.8,,shorter than national average,4.1,,,100,95,4.2,8,88.0,100,80,84.0,4.9,Spends appropriate amount of time with patients,10,4.2,80,98.0,10,above national average,,4.9,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.9,,95,,96.0,,98.0,84.0,10,,above national average,4.3,Level of trust in provider's decisions,4.2,10,,85,above national average,78.0,10,98.0,Staff friendliness and courteousness,4.8,above national average,98.0,84.0,100,5.0,100,85,100,3J8MY,96.0,,4.2,4.9,,84.0,,Ease of scheduling urgent appointments,85,,,10,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,10,above national average,90,10
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,below national average,85,,4.0,,longer than national average,4.1,,,100,80,4.2,2,100.0,60,80,84.0,5.0,Spends appropriate amount of time with patients,2,4.2,80,100.0,2,above national average,,3.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,80,,80.0,,60.0,84.0,2,,above national average,4.3,Level of trust in provider's decisions,4.2,2,,85,above national average,78.0,2,100.0,Staff friendliness and courteousness,4.0,above national average,100.0,84.0,100,5.0,100,85,100,3JHR9,80.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,2,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,2,below national average,100,2
,90,86.0,85,,84.0,4.2,4.4,82.0,4.2,above national average,4.6,85,above national average,85,,4.7,,same as national average,4.1,,,90,95,4.2,20,88.0,80,80,84.0,4.5,Spends appropriate amount of time with patients,22,4.2,80,90.0,22,above national average,,3.9,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.6,,90,,94.0,,78.0,84.0,19,,above national average,4.3,Level of trust in provider's decisions,4.2,21,,85,above national average,78.0,17,92.0,Staff friendliness and courteousness,4.5,above national average,90.0,84.0,90,4.5,90,85,90,YR7VQ,90.0,,4.2,4.5,,84.0,,Ease of scheduling urgent appointments,85,,,22,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,90.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,92.0,84.0,above national average,21,above national average,90,22
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,5.0,,shorter than national average,4.1,,,100,100,4.2,5,100.0,90,80,84.0,5.0,Spends appropriate amount of time with patients,5,4.2,80,100.0,5,above national average,,4.5,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,90.0,84.0,5,,above national average,4.3,Level of trust in provider's decisions,4.2,5,,85,above national average,78.0,4,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,GDG78,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,5,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,5,above national average,100,5
,75,86.0,85,,84.0,4.2,4.1,82.0,4.2,below national average,3.8,85,below national average,85,,3.8,,same as national average,4.1,,,75,75,4.2,44,82.0,75,80,84.0,3.7,Spends appropriate amount of time with patients,45,4.2,80,74.0,45,below national average,,3.7,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,3.5,,80,,76.0,,74.0,84.0,44,,below national average,4.3,Level of trust in provider's decisions,4.2,44,,85,below national average,78.0,43,70.0,Staff friendliness and courteousness,4.0,below national average,76.0,84.0,75,3.7,70,85,75,YSY9J,80.0,,4.2,3.8,,84.0,,Ease of scheduling urgent appointments,85,,,45,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,74.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,76.0,84.0,below national average,45,below national average,80,44
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,5.0,,longer than national average,4.1,,,100,100,4.2,1,100.0,60,80,84.0,5.0,Spends appropriate amount of time with patients,1,4.2,80,100.0,1,above national average,,3.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,60.0,84.0,1,,above national average,4.3,Level of trust in provider's decisions,4.2,1,,85,above national average,78.0,1,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,3YH66,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,1,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,1,above national average,100,1
,85,86.0,85,,84.0,4.2,4.7,82.0,4.2,above national average,4.2,85,above national average,85,,4.8,,longer than national average,4.1,,,85,95,4.2,10,94.0,65,80,84.0,4.2,Spends appropriate amount of time with patients,10,4.2,80,84.0,10,same as national average,,3.2,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.2,,100,,96.0,,64.0,84.0,10,,above national average,4.3,Level of trust in provider's decisions,4.2,10,,85,same as national average,78.0,9,84.0,Staff friendliness and courteousness,4.9,same as national average,84.0,84.0,85,4.2,85,85,85,2856T,98.0,,4.2,4.2,,84.0,,Ease of scheduling urgent appointments,85,,,10,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,84.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,84.0,84.0,same as national average,10,above national average,95,10
,95,86.0,85,,84.0,4.2,4.9,82.0,4.2,above national average,4.9,85,above national average,85,,4.9,,shorter than national average,4.1,,,100,100,4.2,28,98.0,90,80,84.0,4.8,Spends appropriate amount of time with patients,28,4.2,80,96.0,28,above national average,,4.6,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.9,,100,,98.0,,92.0,84.0,28,,above national average,4.3,Level of trust in provider's decisions,4.2,28,,85,above national average,78.0,28,98.0,Staff friendliness and courteousness,4.9,above national average,98.0,84.0,100,4.9,100,85,100,YJHRX,98.0,,4.2,4.9,,84.0,,Ease of scheduling urgent appointments,85,,,28,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,98.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,98.0,84.0,above national average,28,above national average,100,28
,100,86.0,85,,84.0,4.2,4.7,82.0,4.2,above national average,5.0,85,above national average,85,,4.6,,same as national average,4.1,,,100,90,4.2,6,94.0,80,80,84.0,5.0,Spends appropriate amount of time with patients,7,4.2,80,100.0,7,above national average,,4.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.9,,85,,92.0,,80.0,84.0,7,,above national average,4.3,Level of trust in provider's decisions,4.2,7,,85,above national average,78.0,6,98.0,Staff friendliness and courteousness,4.3,above national average,100.0,84.0,100,5.0,100,85,100,3GLM5,86.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,7,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,7,above national average,95,7
,85,86.0,85,,84.0,4.2,4.6,82.0,4.2,above national average,4.3,85,above national average,85,,4.4,,same as national average,4.1,,,90,90,4.2,19,92.0,80,80,84.0,4.2,Spends appropriate amount of time with patients,19,4.2,80,84.0,19,above national average,,3.9,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.3,,90,,88.0,,78.0,84.0,19,,above national average,4.3,Level of trust in provider's decisions,4.2,19,,85,above national average,78.0,19,86.0,Staff friendliness and courteousness,4.6,above national average,88.0,84.0,85,4.4,85,85,90,XK9NC,92.0,,4.2,4.4,,84.0,,Ease of scheduling urgent appointments,85,,,19,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,88.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,86.0,84.0,above national average,19,above national average,90,19
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,4.9,85,above national average,85,,5.0,,same as national average,4.1,,,100,100,4.2,43,100.0,80,80,84.0,5.0,Spends appropriate amount of time with patients,43,4.2,80,100.0,43,above national average,,3.9,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,78.0,84.0,42,,above national average,4.3,Level of trust in provider's decisions,4.2,43,,85,above national average,78.0,37,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,X2NCR,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,43,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,98.0,84.0,above national average,43,above national average,100,43
,90,86.0,85,,84.0,4.2,4.7,82.0,4.2,above national average,4.6,85,above national average,85,,4.8,,shorter than national average,4.1,,,90,95,4.2,10,94.0,100,80,84.0,4.6,Spends appropriate amount of time with patients,10,4.2,80,92.0,10,above national average,,5.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.6,,95,,96.0,,100.0,84.0,10,,above national average,4.3,Level of trust in provider's decisions,4.2,10,,85,above national average,78.0,7,92.0,Staff friendliness and courteousness,4.8,above national average,92.0,84.0,90,4.6,90,85,90,GFJFJ,96.0,,4.2,4.6,,84.0,,Ease of scheduling urgent appointments,85,,,10,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,92.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,92.0,84.0,above national average,10,above national average,95,10
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,5.0,,shorter than national average,4.1,,,100,100,4.2,4,100.0,100,80,84.0,5.0,Spends appropriate amount of time with patients,4,4.2,80,100.0,4,above national average,,5.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,100.0,84.0,4,,above national average,4.3,Level of trust in provider's decisions,4.2,4,,85,above national average,78.0,3,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,GFN33,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,4,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,4,above national average,100,4
