223-roundedProviderScoreDescription,231-providerScoreRoundedPercent,224-nationalScorePercent,224-nationalScoreRoundedPercent,229-roundedProviderScoreDescription,227-nationalScorePercent,223-nationalScore,223-providerScore,231-nationalScorePercent,228-nationalScore,231-comparisonText,229-providerScore,227-nationalScoreRoundedPercent,225-comparisonText,229-nationalScoreRoundedPercent,230-roundedProviderScoreDescription,224-providerScore,230-resultsSortOrder,226-comparisonText,231-nationalScore,225-roundedNationalScoreDescription,228-resultsSortOrder,228-providerScoreRoundedPercent,224-providerScoreRoundedPercent,225-nationalScore,223-count,223-providerScorePercent,226-providerScoreRoundedPercent,226-nationalScoreRoundedPercent,229-nationalScorePercent,231-providerScore,227-question,231-count,229-nationalScore,231-nationalScoreRoundedPercent,231-providerScorePercent,227-count,230-comparisonText,231-roundedProviderScoreDescription,226-providerScore,229-question,224-roundedNationalScoreDescription,226-question,231-resultsSortOrder,223-resultsSortOrder,231-question,224-roundedProviderScoreDescription,223-roundedNationalScoreDescription,227-providerScore,224-resultsSortOrder,225-providerScoreRoundedPercent,227-roundedProviderScoreDescription,224-providerScorePercent,226-resultsSortOrder,226-providerScorePercent,228-nationalScorePercent,224-count,225-resultsSortOrder,223-comparisonText,224-nationalScore,230-question,227-nationalScore,225-count,226-roundedNationalScoreDescription,230-nationalScoreRoundedPercent,229-comparisonText,226-nationalScorePercent,226-count,227-providerScorePercent,225-question,225-providerScore,228-comparisonText,230-providerScorePercent,230-nationalScorePercent,229-providerScoreRoundedPercent,228-providerScore,227-providerScoreRoundedPercent,225-nationalScoreRoundedPercent,230-providerScoreRoundedPercent,healthgrades_id,225-providerScorePercent,228-roundedNationalScoreDescription,230-nationalScore,230-providerScore,230-roundedNationalScoreDescription,225-nationalScorePercent,227-roundedNationalScoreDescription,223-question,228-nationalScoreRoundedPercent,231-roundedNationalScoreDescription,229-resultsSortOrder,229-count,225-roundedProviderScoreDescription,223-nationalScoreRoundedPercent,226-roundedProviderScoreDescription,226-nationalScore,224-question,228-roundedProviderScoreDescription,228-providerScorePercent,remaining_survey_items,227-resultsSortOrder,229-roundedNationalScoreDescription,228-question,229-providerScorePercent,223-nationalScorePercent,227-comparisonText,230-count,224-comparisonText,223-providerScoreRoundedPercent,228-count
,100,86.0,85,,84.0,4.2,3.5,82.0,4.2,above national average,5.0,85,above national average,85,,4.5,,shorter than national average,4.1,,,100,90,4.2,2,70.0,90,80,84.0,5.0,Spends appropriate amount of time with patients,2,4.2,80,100.0,2,above national average,,4.5,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,90.0,,90.0,84.0,2,,below national average,4.3,Level of trust in provider's decisions,4.2,2,,85,above national average,78.0,2,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,YXG9V,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,2,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,2,above national average,70,2
,60,86.0,85,,84.0,4.2,3.3,82.0,4.2,below national average,3.0,85,below national average,85,,3.5,,same as national average,4.1,,,60,70,4.2,8,66.0,70,80,84.0,3.0,Spends appropriate amount of time with patients,8,4.2,80,60.0,7,below national average,,3.6,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,2.7,,70,,70.0,,72.0,84.0,8,,below national average,4.3,Level of trust in provider's decisions,4.2,8,,85,below national average,78.0,8,54.0,Staff friendliness and courteousness,3.5,below national average,60.0,84.0,60,3.0,55,85,60,XRKKM,70.0,,4.2,3.0,,84.0,,Ease of scheduling urgent appointments,85,,,8,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,60.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,60.0,84.0,below national average,8,below national average,65,8
,90,86.0,85,,84.0,4.2,4.8,82.0,4.2,above national average,4.5,85,above national average,85,,4.6,,shorter than national average,4.1,,,90,90,4.2,21,96.0,95,80,84.0,4.4,Spends appropriate amount of time with patients,21,4.2,80,88.0,21,above national average,,4.7,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.5,,90,,92.0,,94.0,84.0,21,,above national average,4.3,Level of trust in provider's decisions,4.2,21,,85,above national average,78.0,20,90.0,Staff friendliness and courteousness,4.6,above national average,92.0,84.0,90,4.5,90,85,90,XQW98,92.0,,4.2,4.6,,84.0,,Ease of scheduling urgent appointments,85,,,21,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,90.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,90.0,84.0,above national average,21,above national average,95,21
,80,86.0,85,,84.0,4.2,4.2,82.0,4.2,below national average,3.9,85,below national average,85,,4.0,,same as national average,4.1,,,80,80,4.2,53,84.0,70,80,84.0,3.9,Spends appropriate amount of time with patients,55,4.2,80,78.0,54,below national average,,3.5,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,3.9,,75,,80.0,,70.0,84.0,54,,same as national average,4.3,Level of trust in provider's decisions,4.2,53,,85,below national average,78.0,50,78.0,Staff friendliness and courteousness,3.8,below national average,80.0,84.0,80,3.9,80,85,80,XXYGL,76.0,,4.2,4.0,,84.0,,Ease of scheduling urgent appointments,85,,,53,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,78.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,78.0,84.0,below national average,54,below national average,85,54
,90,86.0,85,,84.0,4.2,4.8,82.0,4.2,above national average,4.6,85,above national average,85,,4.8,,shorter than national average,4.1,,,90,95,4.2,61,96.0,95,80,84.0,4.6,Spends appropriate amount of time with patients,62,4.2,80,92.0,61,above national average,,4.7,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.7,,95,,96.0,,94.0,84.0,61,,above national average,4.3,Level of trust in provider's decisions,4.2,60,,85,above national average,78.0,60,94.0,Staff friendliness and courteousness,4.8,above national average,94.0,84.0,90,4.6,95,85,95,2DPPT,96.0,,4.2,4.7,,84.0,,Ease of scheduling urgent appointments,85,,,61,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,92.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,92.0,84.0,above national average,61,above national average,95,61
,100,86.0,85,,84.0,4.2,4.6,82.0,4.2,above national average,5.0,85,above national average,85,,4.9,,same as national average,4.1,,,100,100,4.2,8,92.0,80,80,84.0,5.0,Spends appropriate amount of time with patients,8,4.2,80,100.0,8,above national average,,4.1,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,98.0,,82.0,84.0,8,,above national average,4.3,Level of trust in provider's decisions,4.2,8,,85,above national average,78.0,7,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,3JT73,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,8,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,8,above national average,90,8
,80,86.0,85,,84.0,4.2,4.2,82.0,4.2,below national average,4.0,85,below national average,85,,4.5,,same as national average,4.1,,,85,90,4.2,11,84.0,85,80,84.0,4.0,Spends appropriate amount of time with patients,11,4.2,80,80.0,11,same as national average,,4.3,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.1,,80,,90.0,,86.0,84.0,11,,same as national average,4.3,Level of trust in provider's decisions,4.2,11,,85,below national average,78.0,11,82.0,Staff friendliness and courteousness,4.0,above national average,84.0,84.0,80,4.3,80,85,85,GF5FS,80.0,,4.2,4.2,,84.0,,Ease of scheduling urgent appointments,85,,,11,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,86.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,80.0,84.0,below national average,11,above national average,85,11
,100,86.0,85,,84.0,4.2,4.8,82.0,4.2,above national average,4.9,85,above national average,85,,4.8,,same as national average,4.1,,,100,95,4.2,46,96.0,85,80,84.0,4.9,Spends appropriate amount of time with patients,47,4.2,80,98.0,47,above national average,,4.2,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.9,,100,,96.0,,84.0,84.0,46,,above national average,4.3,Level of trust in provider's decisions,4.2,47,,85,above national average,78.0,44,98.0,Staff friendliness and courteousness,4.9,above national average,98.0,84.0,100,4.9,100,85,100,X67CT,98.0,,4.2,4.9,,84.0,,Ease of scheduling urgent appointments,85,,,47,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,98.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,98.0,84.0,above national average,47,above national average,95,47
,80,86.0,85,,84.0,4.2,3.6,82.0,4.2,below national average,3.9,85,below national average,85,,3.9,,longer than national average,4.1,,,80,80,4.2,17,72.0,60,80,84.0,4.0,Spends appropriate amount of time with patients,18,4.2,80,80.0,17,below national average,,2.9,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.1,,80,,78.0,,58.0,84.0,17,,below national average,4.3,Level of trust in provider's decisions,4.2,17,,85,below national average,78.0,15,82.0,Staff friendliness and courteousness,3.9,below national average,78.0,84.0,80,4.0,80,85,80,2VCDS,78.0,,4.2,3.9,,84.0,,Ease of scheduling urgent appointments,85,,,18,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,80.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,78.0,84.0,below national average,18,below national average,70,18
,85,86.0,85,,84.0,4.2,4.4,82.0,4.2,above national average,4.4,85,above national average,85,,4.7,,same as national average,4.1,,,90,95,4.2,48,88.0,70,80,84.0,4.3,Spends appropriate amount of time with patients,50,4.2,80,86.0,48,above national average,,3.5,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.5,,90,,94.0,,70.0,84.0,47,,above national average,4.3,Level of trust in provider's decisions,4.2,47,,85,above national average,78.0,46,90.0,Staff friendliness and courteousness,4.6,above national average,88.0,84.0,90,4.6,90,85,90,27WVJ,92.0,,4.2,4.4,,84.0,,Ease of scheduling urgent appointments,85,,,48,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,92.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,88.0,84.0,above national average,50,above national average,90,47
,100,86.0,85,,84.0,4.2,4.0,82.0,4.2,above national average,5.0,85,below national average,85,,4.0,,shorter than national average,4.1,,,100,80,4.2,1,80.0,100,80,84.0,5.0,Spends appropriate amount of time with patients,1,4.2,80,100.0,1,above national average,,5.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,80,,80.0,,100.0,84.0,1,,below national average,4.3,Level of trust in provider's decisions,4.2,1,,85,above national average,78.0,1,100.0,Staff friendliness and courteousness,4.0,above national average,100.0,84.0,100,5.0,100,85,100,24Y9D,80.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,1,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,1,below national average,80,1
,95,86.0,85,,84.0,4.2,4.8,82.0,4.2,above national average,4.8,85,above national average,85,,4.8,,same as national average,4.1,,,95,95,4.2,25,96.0,80,80,84.0,4.8,Spends appropriate amount of time with patients,25,4.2,80,96.0,25,above national average,,4.1,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.8,,95,,96.0,,82.0,84.0,25,,above national average,4.3,Level of trust in provider's decisions,4.2,25,,85,above national average,78.0,25,96.0,Staff friendliness and courteousness,4.8,above national average,96.0,84.0,95,4.8,95,85,95,3G98B,96.0,,4.2,4.8,,84.0,,Ease of scheduling urgent appointments,85,,,25,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,96.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,96.0,84.0,above national average,25,above national average,95,25
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,below national average,85,,4.0,,same as national average,4.1,,,100,80,4.2,1,100.0,80,80,84.0,5.0,Spends appropriate amount of time with patients,1,4.2,80,100.0,1,above national average,,4.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,80,,80.0,,80.0,84.0,1,,above national average,4.3,Level of trust in provider's decisions,4.2,1,,85,above national average,78.0,1,100.0,Staff friendliness and courteousness,4.0,above national average,100.0,84.0,100,5.0,100,85,100,YN7TV,80.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,1,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,1,below national average,100,1
,90,86.0,85,,84.0,4.2,3.6,82.0,4.2,above national average,4.6,85,above national average,85,,4.7,,same as national average,4.1,,,90,95,4.2,17,72.0,90,80,84.0,4.5,Spends appropriate amount of time with patients,17,4.2,80,90.0,17,above national average,,4.4,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.6,,90,,94.0,,88.0,84.0,17,,below national average,4.3,Level of trust in provider's decisions,4.2,17,,85,above national average,78.0,17,92.0,Staff friendliness and courteousness,4.6,above national average,92.0,84.0,90,4.6,90,85,90,YYMMF,92.0,,4.2,4.6,,84.0,,Ease of scheduling urgent appointments,85,,,17,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,92.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,92.0,84.0,above national average,17,above national average,70,17
,95,86.0,85,,84.0,4.2,4.5,82.0,4.2,above national average,4.9,85,above national average,85,,4.5,,same as national average,4.1,,,100,90,4.2,22,90.0,75,80,84.0,4.8,Spends appropriate amount of time with patients,22,4.2,80,96.0,22,above national average,,3.8,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.8,,95,,90.0,,76.0,84.0,22,,above national average,4.3,Level of trust in provider's decisions,4.2,22,,85,above national average,78.0,22,96.0,Staff friendliness and courteousness,4.7,above national average,96.0,84.0,100,4.9,95,85,95,33RPG,94.0,,4.2,4.8,,84.0,,Ease of scheduling urgent appointments,85,,,22,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,98.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,98.0,84.0,above national average,22,above national average,90,22
